BK_SOURCE,BK_DEBIT_CREDIT,BK_SOURCE,Year,Month,Day,entry,Page,,£,£,sh,d,$,¢,BK_WHEN,BK_ECONOMIC_UNIT,BK_MONEY,BK_MONEY,BK_MONEY,BK_MONEY,BK_MONEY,BK_ENTRY,,
"Ledger C, 1790 - 1799: pg.18",Credit,Right,,,,[Total],,,,10,3,8,,,,,10,3,8,,,[Total],,
"Ledger C, 1790 - 1799: pg.18",Credit,Right,,,,[Total],,,,144,“,1,,,,,144,0,1,,,[Total],,
"Ledger C, 1790 - 1799: pg.18",Credit,Right,,,,Deduct Bounty on 1365 Yards Linen @ 1 ½d,,,,8,10,5,,,19 August 1795,,8,10,5,,,Deduct Bounty on 1365 Yards Linen At 1 ½ pence,,
"Ledger C, 1790 - 1799: pg.18",Credit,Right,,,,[Total],,,,135,9,8,,,,,135,9,8,,,[Total],,
"Ledger C, 1790 - 1799: pg.18",Credit,Right,1796,Jany,19,By the amount of seeds and charges sent by the Commerce H.H. Tuttell Master,,,,27,2,4,,,19 January 1796,,27,2,4,,,By the amount of seeds and charges sent by the Commerce H.H. Tuttell Master,,
"Ledger C, 1790 - 1799: pg.18",Credit,Right,,,,[Total],,,,162,12,“,,,,,162,12,0,,,[Total],,
"Ledger C, 1790 - 1799: pg.18",Credit,Right,1797,Feby,22,By Amount of Goods and charges Shipped for me on board the Commerce T Cleveland Master -viz- 1 Trunk Contg,,,,,,,,,22 February 1797,,,,,,,By Amount of Goods and charges Shipped for me on board the Commerce T Cleveland Master -viz- 1 Trunk Containing,,
"Ledger C, 1790 - 1799: pg.18",Credit,Right,,,,3 10/16 Damask Table cloths @ 73/6,,£11.0.6,,,,,,,22 February 1797,,11,0,6,,,3 10/16 Damask Table cloths at 73 shillings 6 pence,,
"Ledger C, 1790 - 1799: pg.18",Credit,Right,,,,3 10/18 Ditto do 84/,,12.12.0,,,,,,,22 February 1797,,12,12,0,,,3 10/18 Damask Table cloths at 84 shillings,,
"Ledger C, 1790 - 1799: pg.18",Credit,Right,,,,2 Doz. Damask napkins 95,,9.10.0,,,,,,,22 February 1795,,9,10,0,,,2 Dozen Damask napkins 95 shillings,,
"Ledger C, 1790 - 1799: pg.18",Credit,Right,,,,2 ps. Cambrick 120/,,12.0.0,,,,,,,22 February 1797,,12,0,0,,,2 pieces Cambrick 120 shillings,,
"Ledger C, 1790 - 1799: pg.18",Credit,Right,,,,4 do ¼ Irish linen 101 yds @ 2/,,10.2.0,,,,,,,22 February 1797,,10,2,0,,,4 pieces ¼ Irish linen 101 yards at 2 shillings,,
"Ledger C, 1790 - 1799: pg.18",Credit,Right,,,,2 do do 50 yd 4/,,10.0.0,,,,,,,22 February 1797,,10,0,0,,,2 pieces ¼ Irish linen 50 yards at 4 shillings,,
"Ledger C, 1790 - 1799: pg.18",Credit,Right,,,,2 do do 51 yd 3/,,7.13.0,,,,,,,22 February 1797,,7,13,0,,,2 pieces ¼ Irish linen 51 yards at  3 shillings,,
"Ledger C, 1790 - 1799: pg.18",Credit,Right,,,,2 do 5/4  Sheeting 57 ½ yd 4/,,11.10.0,,,,,,,22 February 1797,,11,10,0,,,2 pieces 5/4  Sheeting 57 ½ yards 4 shillings,,
"Ledger C, 1790 - 1799: pg.18",Credit,Right,,,,Trunk,,1.0.0,,,,,,,22 February 1797,,1,0,0,,,Trunk,,
"Ledger C, 1790 - 1799: pg.18",Credit,Right,,,,[Total],,,,85,7,6,,,,,85,7,6,,,[Total],,
"Ledger C, 1790 - 1799: pg.18",Credit,Right,,,,Carrd over,,,£,247,19,6,,,,,247,19,6,,,Carried over,,
"Ledger C, 1790 - 1799: pg.19",Debit,Left,,,,,,,,,,,,,,,,,,,,,,
"Ledger C, 1790 - 1799: pg.19",Debit,Left,1796,,,To Amount Brought over,Folo,,£,Stg 271,15,3,,,1796,,271,15,3,,,To Amount Brought over,,
"Ledger C, 1790 - 1799: pg.19",Debit,Left,,,,[Total],,,£,271,15,3,,,,,271,15,3,,,[Total],,
"Ledger C, 1790 - 1799: pg.19",Debit,Left,,,,,,,,,,,,,,"Biddle, Clement",,,,,,,,
"Ledger C, 1790 - 1799: pg.19",Debit,Left,1798,Jany,16,To Amount recd by you on my a/c as pr your a/c rendered to this date,,Dolls Cts 388.[0],,Currency,,,,,16 January 1798,"Biddle, Clement",,,,388,0,To Amount received by you on my account as per your account rendered to this date,,
"Ledger C, 1790 - 1799: pg.19",Debit,Left,,Apl,1,To Interest on my 6 & 3 pCent Stock then recd,,"78,29",,,,,,,1 April 1798,"Biddle, Clement",,,,78,29,To Interest on my 6 & 3 perCent Stock then received,,
"Ledger C, 1790 - 1799: pg.19",Debit,Left,,July,1,To do on the remaing 6 & 3 p.Ct Stock,,"25,82",,,,,,,1 July 1798,"Biddle, Clement",,,,25,82,To Interest on the remaining 6 & 3 perCent Stock,,
"Ledger C, 1790 - 1799: pg.19",Debit,Left,,,25,To Sale of my Carriage @ auction $50,,,,,,,,,25 July 1798,"Biddle, Clement",,,,,,To Sale of my Carriage at auction $50,,
"Ledger C, 1790 - 1799: pg.19",Debit,Left,,,,deduct Commission & duty 3,,47.[0],,,,,,,25 July 1798,"Biddle, Clement",,,,47,0,deduct Commission & duty 3,,
"Ledger C, 1790 - 1799: pg.19",Debit,Left,,,,[Total],,$539.11,,,,,,,,"Biddle, Clement",,,,539,11,[Total],,
"Ledger C, 1790 - 1799: pg.19",Debit,Left,,,,[Total],,,£,161,14,8,,,,"Biddle, Clement",161,14,8,,,[Total],,
"Ledger C, 1790 - 1799: pg.19",Debit,Left,,,30,To Balance Carried to New Acct,32,,,49,13,4,,,30 July 1798,"Biddle, Clement",49,13,4,,,To Balance Carried to New Account,,
"Ledger C, 1790 - 1799: pg.19",Debit,Left,,,,[Total],,,£,211,8,“,,,,"Biddle, Clement",211,8,0,,,[Total],,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,,,,,,,,,,,,,,,,,,,,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,,,By Amount brought over,Folo,,£,Stg 247,19,6,,,,,247,19,6,,,By Amount brought over,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,,,350 lbs Ground White Lead @ 6 d,,£8.15.0,,,,,,,,,8,15,0,,,350 pounds Ground White Lead at 6 pence,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,,,Cask,,[0].5.0,,,,,,,,,0,5,0,,,Cask,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,,,Charges -,,,,9,“,“,,,,,9,0,0,,,Charges -,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,,,Freight and primage as p. Bill of Lading,,£0.13.1,,,,,,,,,0,13,1,,,Freight and primage as p Bill of Lading,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,,,Entry and Shipping charges,,1.7.5,,,,,,,,,1,7,5,,,Entry and Shipping charges,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,,,Commission on £96.8 @ 2 ½ p.Cent,,2.8.2,,,,,,,,,2,8,2,,,Commission on £96.8 at 2 ½ perCent,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,,,Insurance on £113- @ 8 Gs p.Ct Commission ½ pCt Policy 6/,,10.7.1,,,,,,,,,10,7,1,,,Insurance on £113- at 8 Guineas perCent Commission ½ & Company Policy 6 shillings,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,,,[Total],,,,14,15,9,,,,,14,15,9,,,[Total],,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,,,[Total],,,£,271,15,3,,,,,271,15,3,,,[Total],,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,,,,,,,,,,,,,"Biddle, Clement",,,,,,,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,1798,Jany,16,By Amount of acct rendered to this date,,Dolls Cts 245.69,£,Currency,,,,,16 January 1798,"Biddle, Clement",,,,245,69,By Amount of account rendered to this date,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,Feby,12,By pd Mr Elmer for Picture frames,,31.[0],,,,,,,12 February 1798,"Biddle, Clement",,,,31,0,By paid Mr Elmer for Picture frames,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,Mch,22,By pd Mr Dobson for 17th & 18th Volumes Encyclopa,,10.[0],,,,,,,22 March 1798,"Biddle, Clement",,,,10,0,By paid Mr [Thomas] Dobson for 17th & 18th Volumes Encyclopedia,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,,23,By do @ Jas Barclay for 1 Chest of Tea,,"82,5",,,,,,,23 March 1798,"Biddle, Clement",,,,82,5,By paid at James Barclay for 1 Chest of Tea,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,,“,By do for Chocolate,,4.[0],,,,,,,23 March 1798,"Biddle, Clement",,,,4,0,By paid for Chocolate,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,,“,By do Harris for Almonds Raisins & Currants,,"43,23",,,,,,,23 March 1798,"Biddle, Clement",,,,43,23,By paid Harris for Almonds Raisins & Currants,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,,“,By do Mr Dobson for a Sett of the Encyclopedia bound,,174.[0],,,,,,,23 March 1798,"Biddle, Clement",,,,174,0,By paid Mr [Thomas] Dobson for a Set of the Encyclopedia bound,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,Apl,10,By do for Paking a Poterage of China Images,,4.[0],,,,,,,10 April 1798,"Biddle, Clement",,,,4,0,By paid for Packing a Porterage of China Images,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,June,28,By do C. Savage for 4 prints & frames family Pictures,,73.[0],,,,,,,28 June 1798,"Biddle, Clement",,,,73,0,By paid C. Savage for 4 prints & frames family Pictures,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,,,Carriage Poterage &c,,50.[0],,,,,,,28 June 1798,"Biddle, Clement",,,,50,0,Carriage Porterage &c,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,,,By pd Thos Allen for keeping my Carriage,,20.[0],,,,,,,28 June 1798,"Biddle, Clement",,,,20,0,By paid Thomas Allen for keeping my Carriage,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,,,Commission @ 2 ½ p.Ct,,"16,73",,,,,,,28 June 1798,"Biddle, Clement",,,,16,73,Commission at 2 ½ perCent,,
"Ledger C, 1790 - 1799: pg.19",Credit,Right,,,,[Total],,$704.65,,,,,,,,"Biddle, Clement",,,,704,65,[Total],,
"Ledger C, 1790 - 1799: pg.19",,Right,,,,[Total],,,£,211,8,0,,,,,211,8,0,,,[Total],,
"Ledger C, 1790 - 1799: pg.20",Debit,Left,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.20",Debit,Left,,,,To balance Brought from Ledger B Folo 370,Folo or,Va Currency £372.16.10,,,,,Dollars 1242,Cents 80,,Cash,372,16,10,1242,80,To balance Brought from Ledger B Folio 370,,
"Ledger C, 1790 - 1799: pg.20",Debit,Left,1794,,“,To Amount recd by Wm Pearce as p. his Ledger,or,1853.2.8,,,,,6177,10,1794,Cash,1853,2,8,6177,10,To Amount received by William Pearce as per his Ledger,,
"Ledger C, 1790 - 1799: pg.20",Debit,Left,,,,Note. the following is taken from a Cash Memorandum kept by the Genl,,,,,,,,,,Cash,,,,,,Note. the following is taken from a Cash Memorandum kept by the General,,
"Ledger C, 1790 - 1799: pg.20",Debit,Left,,Septr,29,To Cash recd from the Treasury of the United States and charges in Mr Dandriges acct,,,,,,,1000,,1794,Cash,,,,1000,0,To Cash received from the Treasury of the United States and charges in Mr Dandrige's account,,
"Ledger C, 1790 - 1799: pg.20",Debit,Left,,Decr,27,To ditto recd from the Honble James Ross in full for John Cannons Bond - Pena Cy £129.9.6,11,,,,,,345,27,27 December 1794,Cash,,,,345,27,To Cash received from the Honorable James Ross in full for John Cannon's Bond - Pensylvannia Currency £129.9.6,,
"Ledger C, 1790 - 1799: pg.20",Debit,Left,,,30,To Cash recd do,,,,11,10,0,30,67,30 December 1794,Cash,11,10,0,30,67,To Cash received from the Honorable James Ross,,
"Ledger C, 1790 - 1799: pg.20",Debit,Left,,,,The following sums now lodged in the Bank of Alexandria by Wm Pearce on my acct,,,,,,,,,,Cash,,,,,,The following sums now lodged in the Bank of Alexandria by William Pearce on my account,,
"Ledger C, 1790 - 1799: pg.20",Debit,Left,,,,Augt 2nd $3251.[0],,,,,,,,,30 December 1794,Cash,,,,2357,0,August 2nd $3251.[0],,
"Ledger C, 1790 - 1799: pg.20",Debit,Left,,,,Novr 18th 625.[0],,,,,,,,,30 December 1794,Cash,,,,625,0,November 18th 625.[0],,
"Ledger C, 1790 - 1799: pg.20",Debit,Left,,,,Decr 6th 220.[0],,,,,,,,,30 December 1794,Cash,,,,220,0,December 6th 220.[0],,
"Ledger C, 1790 - 1799: pg.20",Debit,Left,,,,4096.[0],,,,,,,,,30 December 1794,Cash,,,,4096,0,4096.[0],,
"Ledger C, 1790 - 1799: pg.20",Debit,Left,,,,Drew by Wm Pearse,,,,,,,,,30 December 1794,Cash,,,,,,Drew by William Pearse,,
"Ledger C, 1790 - 1799: pg.20",Debit,Left,,,,Augt 18th $400.[0],,,,,,,,,30 December 1794,Cash,,,,400,0,August 18th $400.[0],,
"Ledger C, 1790 - 1799: pg.20",Debit,Left,,,,Septr 2nd 266,,,,,,,,,30 December 1794,Cash,,,,,,September 2nd 266,,
"Ledger C, 1790 - 1799: pg.20",Debit,Left,,,,666.[0],,,,,,,,,30 December 1794,Cash,,,,666,0,666.[0],,
"Ledger C, 1790 - 1799: pg.20",Debit,Left,,,,[Total],,,,,,,3430,“,,Cash,,,,3430,,[Total],,
"Ledger C, 1790 - 1799: pg.20",Debit,Left,,,,Carrd over,,,,,,,$12225,84,,Cash,,,,12225,84,carried over,,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,1794,,,By Amount paid by Wm Pearce as p. his Ledger,Folo or,Currency £1753.17.7 ½,,,,,5846,27,1794,Cash,1753,17,"7,5",5846,27,By Amount paid by William Pearce as per his Ledger,,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,,,Note the following is taken from a Cash Memorandum kept by the General -,,,,,,,,,,Cash,,,,,,Note the following is taken from a Cash Memorandum kept by the General -,,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,Septr,30,By Mr Dandridge deld to him at the  to defray expences,,,,,,,100,,30 September 1794,Cash,,,,100,0,By Mr [Bartholomew] Dandridge [Jr.] delivered to him at the  to defray expenses,,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,Octr,4,By Servants & charity on the road from Philadelphia to Carlisle £1.10.0 Pen Cy,,,,,,,,,4 October 1794,Cash,1,10,0,,,By Servants & charity on the road from Philadelphia to Carlisle £1.10.0 Pennsylvania Currency,,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,,12,By ditto at Carlisle [0].18.9 [Pennsylvania currency],,,,,,,,,12 October 1794,Cash,0,18,9,,,By Servants & charity at Carlisle [0].18.9 [Pennsylvania currency],,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,,,By ditto on the Road from thereon to Williams Port 1.2.6 [Pennsylvania currency],,,,,,,,,12 October 1794,Cash,1,2,6,,,By Servants & charity on the Road from thereon to Williams Port 1.2.6 [Pennsylvania currency],,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,,,By Mr Dandridge Deld to him at Carlisle 37.10.0 [Pennsylvania currency],,,,,,,,,12 October 1794,Cash,37,10,0,,,By Mr Dandridge Delivered to him at Carlisle 37.10.0 [Pennsylvania currency],,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,,15,By ditto delivered to him 37.10.0 [Pennsylvania currency],,,,,,,,,15 October 1794,Cash,37,10,0,,,By Mr Dandridge delivered to him 37.10.0 [Pennsylvania currency],,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,,,By Servants &c on the Road to Cumberland 1.0.7 [Pennsylvania currency],,,,,,,,,15 October 1794,Cash,1,0,7,,,By Servants &c on the Road to Cumberland 1.0.7 [Pennsylvania currency],,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,,19,By ditto at Cumberland [0].11.3 [Pennsylvania currency],,,,,,,,,19 October 1794,Cash,0,11,3,,,By Servants &c at Cumberland [0].11.3 [Pennsylvania currency],,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,,,By ditto between Bedford & Cumberland [0].3.9 [Pennsylvania currency],,,,,,,,,19 October 1794,Cash,0,3,9,,,By Servants &c between Bedford & Cumberland [0].3.9 [Pennsylvania currency],,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,,21,By ditto at Bedford [0].13.9 [Pennsylvania currency],,,,,,,,,21 October 1794,Cash,0,13,9,,,By Servants &c at Bedford [0].13.9 [Pennsylvania currency],,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,,,By ditto between Bedford & Chambersbg [0].7.6 [Pennsylvania currency],,,,,,,,,21 October 1794,Cash,0,7,6,,,By Servants &c between Bedford & Chambersburg [0].7.6. [Pennsylvania currency],,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,,24,By Mr Dandridge for Expences 37.10.0 [Pennsylvania currency],,,,,,,,,24 October 1794,Cash,37,10,0,,,By Mr Dandridge for Expenses 37.10.0 [Pennsylvania currency],,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,,26,By Servants &c on the road from Chambersburg to York [0].7.6 [Pennsylvania currency],,,,,,,,,26 October 1794,Cash,0,7,6,,,By Servants &c on the road from Chambersburg to York [0].7.6 [Pennsylvania currency],,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,,27,By ditto at York and between that and Lancaster [0].11.3 [Pennsylvania currency],,,,,,,,,27 October 1794,Cash,0,11,3,,,By Servants &c at York and between that and Lancaster [0].11.3 [Pennsylvania currency],,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,,28,By ditto on the road between Lancaster & Philadelphia 1.2.6 [Pennsylvania currency],,,,,,,,,28 October 1794,Cash,1,2,6,,,By Servants &c on the road between Lancaster & Philadelphia 1.2.6 [Pennsylvania currency],,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,,,[Total] Penna Cy £120.19.4,,,,,,,322,58,,Cash,120,19,4,322,58,[Total] Pennsylvania Currency £120.19.4,,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,Novr,,By Doctr Tate gave him 15 Guineas for Curring my cancer 26.5.0 [Pennsylvania currency],,,,,,,,,November 1794,Cash,26,5,0,,,By Doctor [James] Tate gave him 15 Guineas for Curing my cancer 26.5.0 [Pennsylvania currency],,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,,15,By Sundries at Sundry times to this date 2.5.0 [Pennsylvania currency],,,,,,,,,15 November 1794,Cash,2,5,0,,,By Sundries at Sundry times to this date 2.5.0 [Pennsylvania currency],,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,,,[Total] Penna Cy £28.10.0,,,,,,,76,“,,Cash,28,10,0,76,0,[Total] Pennsylvania Currency £28.10.0,,
"Ledger C, 1790 - 1799: pg.20",Credit,Right,,,,Carrd over,,,,,,,"$6,344",85,,Cash,,,,6344,85,Carried over,,
"Ledger C, 1790 - 1799: pg.21",Debit,Left,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.21",Debit,Left,1794,,,To Amount Brought over,Folo,Virga Cy,,,,,Dolls 12225,Cents 84,1794,Cash,,,,12225,84,To Amount Brought over,,
"Ledger C, 1790 - 1799: pg.21",Debit,Left,,,,[Total],,,,,,,$12225,84,,Cash,,,,12225,84,[Total],,
"Ledger C, 1790 - 1799: pg.21",Debit,Left,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.21",Debit,Left,,,17,To Balance Brought from 1794,,,,,,,5144,91,17 1794,Cash,,,,5144,91,To Balance Brought from 1794,,
"Ledger C, 1790 - 1799: pg.21",Debit,Left,,,,To Amount recd by Wm Pearce as p. his Ledger,or,£933.6.6,,,,,3111,8,17 1794,Cash,933,6,6,3111,8,To Amount received by William Pearce as per his Ledger,,
"Ledger C, 1790 - 1799: pg.21",Debit,Left,,,,Note. The following is taken from a Cash Memorandum kept by the General-,,,,,,,,,,Cash,,,,,,Note. The following is taken from a Cash Memorandum kept by the General-,,
"Ledger C, 1790 - 1799: pg.21",Debit,Left,,Mch,1,"To Mr Francis Walker recd of him for Principal & Interest, of a debt due to me from his father Doctr Tho. Walker",,,,,,,40,“,1 March 1794,Cash,,,,40,0,"To Mr Francis Walker received of him for Principal & Interest, of a debt due to me from his father Doctor Thomas Walker",,
"Ledger C, 1790 - 1799: pg.21",Debit,Left,,Apl,3,To Interest recd on my public securities to the 1st day of this month,,,,,,,213,“,3 April 1794,Cash,,,,213,0,To Interest received on my public securities to the 1st day of this month,,
"Ledger C, 1790 - 1799: pg.21",Debit,Left,,,,Carrd Over,,,,,,,$8508,99,,Cash,,,,8508,99,Carried Over,,
"Ledger C, 1790 - 1799: pg.21",Credit,Right,,,,,,,,,,,,,,Cash,,,,,,,,
"Ledger C, 1790 - 1799: pg.21",Credit,Right,,,,By Amount Brought over,Folo,,,,,,Dollars 6344,Cents 85,,Cash,,,,6344,85,By Amount Brought over,,
"Ledger C, 1790 - 1799: pg.21",Credit,Right,1794,Novr,20,"By Tobias Lear, put into his hands to pay to the Commissioners of the Federal City, the second paymt for the Lotts No. 5, 12, 13 & 14 in Square 667 which I bought on the 18th of Septr 1793 with a Years Interest upon the unpaid Principal for which Mr Lear has returned the Comrs Receipt",,,,,,,405,25,20 November 1794,Cash,,,,405,25,"By Tobias Lear, put into his hands to pay to the Commissioners of the Federal City, the second payment for the Lotts No. 5, 12, 13 & 14 in Square 667 which I bought on the 18th of September 1793 with a Years Interest upon the unpaid Principal for which Mr Lear has returned the Commissioners Receipt",,
"Ledger C, 1790 - 1799: pg.21",Credit,Right,,,,"By Wm Pearce, on acct of his Services, as Stated in his Ledger & which balances his  \cash acct in the same",or,£99.5.0 ½,,,,,330,83,20 November 1794,Cash,99,5,"0,5",330,83,"By William Pearce, on account of his Services, as Stated in his Ledger & which balances his cash account in the same",,
"Ledger C, 1790 - 1799: pg.21",Credit,Right,,,,"By balance carried to, Cash Acct for the Year 1795",,,,,,,5144,91,20 November 1794,Cash,,,,5144,91,"By balance carried to, Cash Account for the Year 1795",,
"Ledger C, 1790 - 1799: pg.21",Credit,Right,,,,[Total],,,,,,,$12225,84,,Cash,,,,12225,84,[Total],,
