BK_SOURCE,BK_DEBIT_CREDIT,BK_SOURCE,Year,Month,Day,entry,Page,,£,£,sh,d,$,¢,BK_WHEN,BK_ECONOMIC_UNIT,BK_MONEY,BK_MONEY,BK_MONEY,BK_MONEY,BK_MONEY,BK_ENTRY,,
"Ledger B, 1772 - 1793: pg.141",Credit,Right,,,,By Do for 4 Dozn Wood Screws,,,,,2,6,,,6 December 1774,"Washington, Lund",,2,6,,,By Cash for 4 Dozen Wood Screws,,
"Ledger B, 1772 - 1793: pg.141",Credit,Right,1775,Feby,,By Joseph Harrison for 1 lb. of Allspice,,,,,1,8,,,February 1775,"Washington, Lund",,1,8,,,By Joseph Harrison for 1 pound of Allspice,,
"Ledger B, 1772 - 1793: pg.141",Credit,Right,,March,2,By Brown & Findlay for 4 Spades,,,,1,8,,,,2 March 1775,"Washington, Lund",1,8,0,,,By Brown & Findlay for 4 Spades,,
"Ledger B, 1772 - 1793: pg.141",Credit,Right,,,,By Jas Stewart for 6 Launcets @ 2/6,,,,,15,,,,2 March 1775,"Washington, Lund",,15,,,,By James Stewart for 6 Lancets at 2 shillings 6 pence,,
"Ledger B, 1772 - 1793: pg.141",Credit,Right,,,,By James Boyd his Accot Settled,,,,8,5,,,,2 March 1775,"Washington, Lund",8,5,,,,By James Boyd his Account Settled,,
"Ledger B, 1772 - 1793: pg.141",Credit,Right,,,,By Cash paid Jesse Brummet in part Ferriages,,,,4,12,,,,2 March 1775,"Washington, Lund",4,12,,,,By Cash paid Jesse Brummet in part Ferriages,,
"Ledger B, 1772 - 1793: pg.141",Credit,Right,,,,By a Latch for Cellar Door 3/. Morokko pr lb. 2/10,,,,,5,10,,,2 March 1775,"Washington, Lund",,5,10,,,By a Latch for Cellar Door 3 shillings Morocco per pound 2 shillings 10 pence,,
"Ledger B, 1772 - 1793: pg.141",Credit,Right,,May,,By Lawrence McGinnis for Rigging Sceines,,,,,3,,,,May 1775,"Washington, Lund",,3,,,,By Lawrence McGinnis for Rigging Seines,,
"Ledger B, 1772 - 1793: pg.141",Credit,Right,,,,Carried Forward,,,£,129,17,1,,,,"Washington, Lund",129,17,1,,,Carried Forward,,
"Ledger B, 1772 - 1793: pg.142",Debit,Left,,,,,,,,,,,,,,"Washington, Lund",,,,,,,,
"Ledger B, 1772 - 1793: pg.142",Debit,Left,1775,Augt,,To Amount Brot Forward,141,,£,429,0,1,,,August 1775,"Washington, Lund",429,0,1,,,To Amount Brought Forward,,
"Ledger B, 1772 - 1793: pg.142",Debit,Left,,,,To Jas Kirk as p. Mill Book,,,,1,19,9,,,August 1775,"Washington, Lund",1,19,9,,,To James Kirk as per Mill Book,,
"Ledger B, 1772 - 1793: pg.142",Debit,Left,,,,Carrid forwd,,,£,430,19,10,,,,"Washington, Lund",430,19,10,,,Carried forward,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,,,,,,,,,,,"Washington, Lund",,,,,,,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,1775,,,Amot Brot Forwd,,,£,129,17,1,,,1775,"Washington, Lund",129,17,1,,,Amount Brought Forward,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,May,,By Ann Robinson for Netting 12 Dipping Netts,,,,,7,6,,,May 1775,"Washington, Lund",0,7,6,,,By Ann[drew] Robinson for Netting 12 Dipping Netts,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Labourers for Sceine Hawling Vizt,,,,,,,,,May 1775,"Washington, Lund",,,,,,By Laborers for Seine Hauling Vizt,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,William Dyer 45/. Saml Gates 40/.,,,,4,5,,,,May 1775,"Washington, Lund",4,5,,,,William Dyer 45 shillings.  Samuel Gates 40 shillings,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,Joshua Whitfield 27/9  Ben: Seagar 32/.,,,,2,9,9,,,May 1775,"Washington, Lund",2,9,9,,,Joshua Whitfield 27 shillings 9 pence  Benjamin Seagar 32 shillings,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,Negroes for Easter Monday,,,,,13,6,,,May 1775,"Washington, Lund",,13,6,,,Negroes for Easter Monday,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Benjn Eddy for Ballance of Bron Sugar,,,,,7,3,,,May 1775,"Washington, Lund",,7,3,,,By Benjamin Eddy for Balance of Brown Sugar,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,9,By Roberdeau & Jackson for Rum as p. rect,,,,10,18,,,,9 May 1775,"Washington, Lund",10,18,,,,By Roberdeau & Jackson for Rum as per receipt,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Gowing Sampier as p. rect,,,,3,6,,,,9 May 1775,"Washington, Lund",3,6,,,,By Gowing Sampier  [Going Lanphier] as per receipt,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Joseph Hurst as p. rect p. Order Wm Roberts,,,,2,8,,,,9 May 1775,"Washington, Lund",2,8,0,,,By Joseph Hurst as per receipt per Order William Roberts,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,June,14,By Saml Mobbs for 700 Bushls Shells as p. rect,,,,6,12,,,,14 June 1775,"Washington, Lund",6,12,,,,By Samuel Mobbs for 700 Bushels Shells as per receipt,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Richd Conway for John Berry as p. rect,,,,3,18,,,,14 June 1775,"Washington, Lund",3,18,,,,By Richard Conway for John Berry as per receipt,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Transfer Tobo paid the Sherrif 124 lbs.,,,,,12,,,,14 June 1775,"Washington, Lund",,12,,,,By Transfer Tobacco paid the Sheriff 124 pounds,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,29,By Saml Mobbs for 700 Bushls Shells as p. rect,,,,6,6,,,,29 June 1775,"Washington, Lund",6,6,,,,By Samuel Mobbs for 700 Bushels Shells as per receipt,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Thos Triplet in part of Wheat as p. rect,,,,51,,,,,29 June 1775,"Washington, Lund",51,,,,,By Thomas Triplet in part of Wheat as per receipt,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Gowing Sannpier as p. rect,,,,3,,,,,29 June 1775,"Washington, Lund",3,,,,,By Going Lanphier as per receipt,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,July,,By Henley & Caul as p. rect & Acct,,,,1,3,,,,July 1775,"Washington, Lund",1,3,0,,,By Henley & Caul [Call] as per receipt & Account,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By William Roberts as p. Do,,,,30,,,,,July 1775,"Washington, Lund",30,,,,,By William Roberts as per receipt,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Christopher Streets as pr Acct Settled,,,,2,2,,,,July 1775,"Washington, Lund",2,2,,,,By Christopher Streets as per Account Settled,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Hawksworth for 1/2 lb. of Blue,,,,,8,,,,July 1775,"Washington, Lund",,8,,,,By Hawksworth for 1/2 pound of Blue,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Charles Turner for mending Salt Spoon,,,,,3,,,,July 1775,"Washington, Lund",,3,,,,By Charles Turner for mending Salt Spoon,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Mrs Cales Negroes for Water Millons,,,,,4,,,,July 1775,"Washington, Lund",,4,,,,By Mrs Cale's Negroes for Watermelons,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,25,By William Triplet for Wheat,,,,25,14,,,,25 July 1775,"Washington, Lund",25,14,3,,,By William Triplet for Wheat,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,28,By John Turner for 300 Bushls Shells,,,,2,14,,,,28 July 1775,"Washington, Lund",2,14,,,,By John Turner for 300 Bushels Shells,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,Augt,,By Mrs Manley p. T. Triplets Order,,,,36,,,,,August 1775,"Washington, Lund",36,,,,,By Mrs Manley per Thomas Triplett's Order,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Saml Mobbs for Bringing Sand from Norfolk,,,,3,17,6,,,August 1775,"Washington, Lund",3,17,6,,,By Samuel Mobbs for Bringing Sand from Norfolk,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Hector Macome his Acct for Coffee,,,,5,4,9,,,August 1775,"Washington, Lund",5,4,9,,,By Hector Macome his Account for Coffee,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Roberdeau & Jackson for a Hhd Rum,,,,12,10,,,,August 1775,"Washington, Lund",12,10,,,,By Roberdeau & Jackson for a Hogshead Rum,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By John Berry for Ball. of his Acct,,,,23,6,5,,,August 1775,"Washington, Lund",23,6,5,,,By John Berry for Balance of his Account,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,19,By Capt. Coborn for freight of a Box Joiners Tools,,,,,10,,,,19 August 1775,"Washington, Lund",0,10,0,,,By Captain [James] Coborn for freight of a Box Joiners Tools,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Phillip Daw for a Gold lockett for Mrs W.,,,,1,6,,,,19 August 1775,"Washington, Lund",1,6,0,,,By Phillip Daw for a Gold locket for Mrs Washington,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Armat for a Stock lock pantry Door,,,,,10,,,,19 August 1775,"Washington, Lund",,10,,,,By Armat for a Stock lock pantry Door,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Messrs Crae & Maos for 8 lbs. Bees Wax Stuco Work,,,,,12,,,,19 August 1775,"Washington, Lund",,12,,,,By Messieurs Crae & Maos for 8 pounds Bees Wax Stucco Work,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,20,By Robt Lawson for Iron as p. Acct & rect,,,,10,11,,,,20 August 1775,"Washington, Lund",10,11,,,,By Robert Lawson for Iron as per Account & receipt,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Mr John Mills his Acct £8—18—9 John Butcher's £2.2.6,,,,11,1,3,,,20 August 1775,"Washington, Lund",11,1,3,,,By Mr John Mills his Account £8.18.9 John Butcher's [Account] £2.2.6,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By William Hunter's Acct 5.8—9  Mr Flemg's Acct £3,,,,8,8,9,,,20 August 1775,"Washington, Lund",8,8,9,,,By William Hunter's Account 5.8.9  Mr Fleming's Account £3,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Jennifer & How [Hooe] as p. Acct,,,,10,11,7 1/2,,,20 August 1775,"Washington, Lund",10,11,"7,5",,,By Jennifer & How [Hooe] as per Account,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,By Mr Hendrick for Duch Ovens 12/6 fine Salt 3/9,,,,,16,3,,,20 August 1775,"Washington, Lund",,16,3,,,By Mr Hendrick for Dutch Ovens 12 shillings 6 pence fine Salt 3 shillings 9 pence,,
"Ledger B, 1772 - 1793: pg.142",Credit,Right,,,,Amot Carrd forwd,,,£,413,13,10 1/2,,,,"Washington, Lund",413,13,"10,5",,,Amount Carried forward,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,,,,,,,,,,,,,"Washington, Lund",,,,,,,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,1775,Augt,,To Amount Brot Forward,142,,£,430,19,10,,,August 1775,"Washington, Lund",430,19,10,,,To Amount Brought Forward,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,Septr,9,To Mrs Washington for Brent on Acct Mercer,,,,98,4,3,,,9 September 1775,"Washington, Lund",98,4,3,,,To Mrs Washington for Brent on Account Mercer,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,,,To Do Do,,,,1,16,,,,9 September 1775,"Washington, Lund",1,16,,,,To Mrs Washington,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,,11,To Robt H: Harrison on Acct of Fairfax Cty it being a part of Money advanced for Powder,,,,31,13,6,,,11 September 1775,"Washington, Lund",31,13,6,,,To Robert Hanson Harrison on Account of Fairfax County it being a part of Money advanced for Powder,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,,,To Cash of Mrs Washington 51/2 Joes @ 48/.,,,,12,,,,,11 September 1775,"Washington, Lund",12,,,,,To Cash of Mrs Washington 5 1/2 Joes at 48 shillings,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,Octr,12,To Do of Do 18 Guins. @ 28/.,,,,25,4,,,,12 October 1775,"Washington, Lund",25,4,,,,To Cash of Mrs Washington 18 Guineas at 28 shillings,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,,,To John Mills for a Bill of Excha. upon John Norton & Sons £346 Str. at 15 p. Cent Dollrs @ 5/9 1384  @ 6/.,,,,415,4,,,,12 October 1775,"Washington, Lund",415,4,0,,,To John Mills for a Bill of Exchange upon John Norton & Sons £346 Sterling at 15 percent Dollars at 5 shillings 9 pence  1384  at 6 shillings,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,,29,To Mr Robt Adam in part for Flour as pr Acct,,,,26,8,,,,29 October 1775,"Washington, Lund",26,8,,,,To Mr Robert Adam in part for Flour as per Account,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,,,To Cash of Mrs Washington for Custis,,,,12,,,,,29 October 1775,"Washington, Lund",12,,,,,To Cash of Mrs Washington for Custis,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,Novr,,To Do left in the House when Mrs Washington went to Cambridge Silver Dollrs 500 @ 6/,,,,150,,,,,November 1775,"Washington, Lund",150,0,0,,,To Cash left in the House when Mrs Washington went to Cambridge Silver Dollars 500 at 6 shillings,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,,,Pensylvania Paper,,,,4,10,,,,November 1775,"Washington, Lund",4,10,,,,Pennsylvania Paper,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,,,Maryland Do 6 Dollrs @ 6/.,,,,1,16,,,,November 1775,"Washington, Lund",1,16,,,,Maryland Paper 6 Dollars at 6 shillings,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,,,Old Virginia Do much worne,,,,4,,9,,,November 1775,"Washington, Lund",4,,9,,,Old Virginia Paper much worn,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,,,Pisterins,,,,11,10,,,,November 1775,"Washington, Lund",11,10,,,,Pisterins [pistareens],,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,,,Halfe Crowns 5,,,,,12,6,,,November 1775,"Washington, Lund",,12,6,,,Half Crowns 5,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,,,Other Silver,,,,,19,10,,,November 1775,"Washington, Lund",,19,10,,,Other Silver,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,,,Bitts 300,,,,9,7,6,,,November 1775,"Washington, Lund",9,7,6,,,Bitts 300,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,,,Doubloons 9 @ £4.8.0,,,,39,12,,,,November 1775,"Washington, Lund",39,12,,,,Doubloons 9 at £4.8.0,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,,,Gold by Weight not knowing the Coins,,,,35,13,9,,,November 1775,"Washington, Lund",35,13,9,,,Gold by Weight not knowing the Coins,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,,,Halfe Joe 48/. 6 Dollrs 36/.,,,,4,4,,,,November 1775,"Washington, Lund",4,4,,,,Half Joe 48 shillings.  6 Dollars 36 shillings,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,Decr,,To Laurence Washington for a Barrl of Superfine Flour Charged upon the Mill Books to Thos Oliver Nett 204. Cask 20d.,,,,1,14,,,,December 1775,"Washington, Lund",1,14,0,,,To Lawrence Washington for a Barrel of Superfine Flour Charged upon the Mill Books to Thomas Oliver Net 204 Cask 20 pence,,
"Ledger B, 1772 - 1793: pg.143",Debit,Left,,,,Carrd forwd,,,£,1317,9,11,,,,"Washington, Lund",1317,9,11,,,Carried forward,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,,,,,,,,,,,"Washington, Lund",,,,,,,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,1775,,,Amot Brot forward,,,£,413,13,10 1/2,,,1775,"Washington, Lund",413,13,"10,5",,,Amount Brought forward,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,Augt,,By Messrs Crae & Mais 3 pr Cotton Cards,,,,,12,,,,August 1775,"Washington, Lund",,12,,,,By Messieurs Crae & Mais 3 pair Cotton Cards,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Bishop's Expences to Fredricksburgh,,,,,6,,,,August 1775,"Washington, Lund",,6,,,,By Bishop's Expenses to Fredericksburg,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Jonathan Parmer for Ferriages Collected,,,,98,5,,,,August 1775,"Washington, Lund",98,5,,,,By Jonathan Parmer for Ferriages Collected,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,28,By Do Since Brummit left the Place,,,,1,18,3,,,28 August 1775,"Washington, Lund",1,18,3,,,By Jonathan Parmer Since Brummit left the Place,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Ferriages of Jesse Brummit,,,,12,12,,,,28 August 1775,"Washington, Lund",12,12,,,,By Ferriages of Jesse Brummit,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,May,,By Do from Johnston's Ferry,,,,3,12,,,,May 1775,"Washington, Lund",3,12,0,,,By Ferriages from Johnston's Ferry,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Cash to Mrs Washington,,,,4,8,,,,May 1775,"Washington, Lund",4,8,,,,By Cash to Mrs Washington,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Do to Mr John Mills,,,,2,8,8,,,May 1775,"Washington, Lund",2,8,8,,,By Cash to Mr John Mills,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Do for 2 1/2 Galls. Train Oil,,,,,12,,,,May 1775,"Washington, Lund",,12,,,,By Cash for 2 1/2 Gallons Train Oil,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Chisholm for 12 lb. Butter,,,,,12,,,,May 1775,"Washington, Lund",,12,,,,By Chisholm for 12 pound Butter,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Do for a Cheese,,,,,5,9,,,May 1775,"Washington, Lund",,5,9,,,By Chisholm for a Cheese,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Toms Expences to New Kent for Mrs W.,,,,,2,10 1/2,,,May 1775,"Washington, Lund",,2,"10,5",,,By Tom's Expenses to New Kent for Mrs Washington,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,16,By William Roberts as p. rect Miller,,,,10,,,,,16 May 1775,"Washington, Lund",10,,,,,By William Roberts as per receipt Miller,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Jas Blodworth for Plank,,,,13,6,8,,,16 May 1775,"Washington, Lund",13,6,8,,,By James Blodworth for Plank,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Bennet Jenkins (Ohio) 30 Dollars,,,,9,,,,,16 May 1775,"Washington, Lund",9,,,,,By Bennet Jenkins (Ohio) 30 Dollars,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Fitzgerald & Peers as p. Acct,,,,7,19,1,,,16 May 1775,"Washington, Lund",7,19,1,,,By Fitzgerald & Peers as per Account,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Mrs Hunter as p. Acct,,,,7,15,9,,,16 May 1775,"Washington, Lund",7,15,9,,,By Mrs Hunter as per Account,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By John Gibson as p. Acct,,,,10,3,,,,16 May 1775,"Washington, Lund",10,3,,,,By John Gibson as per Account,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Mr Jas Mercer by Mrs Washington,,,,101,15,,,,16 May 1775,"Washington, Lund",101,15,,,,By Mr James Mercer by Mrs Washington,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Wm Ramsay as pr Postage Acct,,,,2,6,5,,,16 May 1775,"Washington, Lund",2,6,5,,,By William Ramsay as per Postage Account,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,31,By 3 Oz. Cold Thread to make Livery Cloath,,,,,2,,,,31 May 1775,"Washington, Lund",,2,,,,By 3 Ounces Cold Thread to make Livery Cloth,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,Novr,1,By Jas Betty for Spinning Wheels,,,,1,,,,,1 November 1775,"Washington, Lund",1,,,,,By James Betty for Spinning Wheels,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,9,By 30 Cwt Butter & Cask,,,,,15,9,,,9 November 1775,"Washington, Lund",,15,9,,,By 30 hundredweight Butter & Cask,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By a Man for a Parcel of Shells & 5 Bushls Oysters,,,,,15,,,,9 November 1775,"Washington, Lund",,15,,,,By a Man for a Parcel of Shells & 5 Bushels Oysters,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Alexr Cleveland for Wages pd a labr in Harvest last,,,,,7,6,,,9 November 1775,"Washington, Lund",,7,6,,,By Alexander Cleveland for Wages paid a laborer in Harvest last,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,14,By Mrs Washington,,,,200,,,,,14 November 1775,"Washington, Lund",200,,,,,By Mrs Washington,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Mr Custis as p. rect Octr 20th,,,,16,2,,,,14 November 1775,"Washington, Lund",16,2,0,,,By Mr [John Parke] Custis as per receipt October 20th,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Thos Monroe for pr Chariot Wheels,,,,1,15,6,,,14 November 1775,"Washington, Lund",1,15,6,,,By Thomas Monroe for pair Chariot Wheels,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By James Betty for 2 Spinning Wheels & Mendg Keys,,,,2,2,,,,14 November 1775,"Washington, Lund",2,2,,,,By James Betty for 2 Spinning Wheels & Mending Keys,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Custis for Washton's Exps. to Colo. Bassetts & up again,,,,2,2,10,,,14 November 1775,"Washington, Lund",2,2,10,,,By Custis for Washington's Expenses to Colonel Bassett's & up again,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,Decr,1,By Laurence Washington Esqr. it being borrowed of him by Wm Roberts when in pursuit of Servt,,,,,6,,,,1 December 1775,"Washington, Lund",,6,,,,By Lawrence Washington Esquire it being borrowed of him by William Roberts when in pursuit of Servant,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,"By Frank Adams D. Sk. for a Secretary's Note, Clerke's Note, & Wheel Tax for 1774",,,,5,,,,,1 December 1775,"Washington, Lund",5,,,,,"By Frank Adams D. Sk. for a Secretary's Note, Clerke's Note, & Wheel Tax for 1774",,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Gibbt Simpson's Order in favr of John Clemons 22/10 1/2 P. C.,,,,,18,3 1/2,,,1 December 1775,"Washington, Lund",0,18,"3,5",,,By Gilbert Simpson's Order in favor of John Clemonds 22 shillings 10 1/2 pence Pennsylvania Currency,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Thos Bishop for Laying 3 Negroe Women,,,,1,10,,,,1 December 1775,"Washington, Lund",1,10,,,,By Thomas Bishop for Laying 3 Negro Women,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,6,By the Stuco Plaisterer the day he left here,,,,,12,,,,6 December 1775,"Washington, Lund",,12,,,,By the Stucco Plaisterer the day he left here,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,By Mr John Muir for Butter,,,,,15,,,,6 December 1775,"Washington, Lund",,15,,,,By Mr John Muir for Butter,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,13,By Mr Manley p. Thos Triplet as p. rect,,,,12,10,,,,13 December 1775,"Washington, Lund",12,10,,,,By Mr Manley per Thomas Triplet as per receipt,,
"Ledger B, 1772 - 1793: pg.143",Credit,Right,,,,Carrd forwd,,,£,948,8,2 1/2,,,,"Washington, Lund",948,8,"2,5",,,Carried forward,,
"Ledger B, 1772 - 1793: pg.144",Debit,Left,,,,,,,,,,,,,,"Washington, Lund",,,,,,,,
"Ledger B, 1772 - 1793: pg.144",Debit,Left,1775,Decr,,To Amot Brot Forward,143,,£,1317,9,11,,,December 1775,"Washington, Lund",1317,9,11,,,To Amount Brought Forward,,
"Ledger B, 1772 - 1793: pg.144",Debit,Left,1776,Feby,15,To James Cleveland for Flour Chargd on the  Mill Book,,,,5,5,,,,15 February 1776,"Washington, Lund",5,5,,,,To James Cleveland for Flour Charged on the  Mill Book,,
"Ledger B, 1772 - 1793: pg.144",Debit,Left,,,,To 736 Bushls of Corn from River Plantation Sold Mr Benjn Call at 8/. p. Barrell,,,,58,17,7,,,15 February 1776,"Washington, Lund",58,17,7,,,To 736 Bushels of Corn from River Plantation Sold Mr Benjamin Call at 8 shillings per Barrel,,
